iter	Passed	Remaining
1669	29823	5893
1670	29846	5876
1671	29868	5859
1672	29885	5841
1673	29902	5823
1674	29918	5805
1675	29934	5786
1676	29951	5768
1677	29968	5750
1678	29985	5732
1679	30002	5714
1680	30018	5696
1681	30034	5678
1682	30051	5660
1683	30067	5642
1684	30084	5624
1685	30105	5606
1686	30121	5588
1687	30138	5570
1688	30155	5552
1689	30171	5534
1690	30188	5516
1691	30205	5498
1692	30221	5480
1693	30238	5462
1694	30255	5444
1695	30273	5426
1696	30290	5408
1697	30307	5390
1698	30324	5372
1699	30340	5354
1700	30356	5336
1701	30372	5317
1702	30389	5299
1703	30406	5281
1704	30422	5263
1705	30438	5245
1706	30455	5227
1707	30471	5209
1708	30492	5192
1709	30508	5173
1710	30525	5155
1711	30542	5137
1712	30560	5120
1713	30577	5102
1714	30595	5084
1715	30611	5066
1716	30628	5048
1717	30645	5030
1718	30661	5012
1719	30678	4994
1720	30694	4976
1721	30713	4958
1722	30731	4940
1723	30754	4923
1724	30772	4905
1725	30791	4888
1726	30811	4870
1727	30833	4853
1728	30856	4836
1729	30874	4818
1730	30892	4800
1731	30911	4783
1732	30929	4765
1733	30948	4747
1734	30965	4729
1735	30983	4711
1736	30999	4693
1737	31016	4675
1738	31033	4657
1739	31049	4639
1740	31065	4621
1741	31082	4603
1742	31099	4585
1743	31115	4567
1744	31132	4549
1745	31148	4531
1746	31165	4513
1747	31181	4495
1748	31197	4477
1749	31213	4459
1750	31235	4441
1751	31255	4424
1752	31275	4406
1753	31298	4389
1754	31319	4372
1755	31338	4354
1756	31360	4337
1757	31380	4319
1758	31397	4301
1759	31413	4283
1760	31430	4265
1761	31448	4247
1762	31465	4229
1763	31482	4211
1764	31500	4194
1765	31518	4176
1766	31536	4158
1767	31552	4140
1768	31568	4122
1769	31584	4104
1770	31604	4086
1771	31626	4069
1772	31643	4051
1773	31660	4033
1774	31679	4015
1775	31696	3997
1776	31713	3979
1777	31730	3961
1778	31747	3943
1779	31768	3926
1780	31785	3908
1781	31804	3890
1782	31825	3873
1783	31843	3855
1784	31862	3837
1785	31880	3819
1786	31898	3802
1787	31919	3784
1788	32036	3778
1789	32070	3762
1790	32096	3745
1791	32113	3727
1792	32131	3709
1793	32148	3691
1794	32166	3673
1795	32183	3655
1796	32200	3637
1797	32217	3619
1798	32235	3601
1799	32252	3583
1800	32269	3565
1801	32286	3547
1802	32303	3529
1803	32320	3511
1804	32337	3493
1805	32353	3475
1806	32371	3457
1807	32387	3439
1808	32403	3421
1809	32421	3403
1810	32437	3385
1811	32453	3367
1812	32471	3349
1813	32493	3331
1814	32510	3313
1815	32528	3295
1816	32545	3277
1817	32561	3259
1818	32577	3241
1819	32594	3223
1820	32612	3205
1821	32631	3187
1822	32648	3169
1823	32665	3151
1824	32681	3133
1825	32700	3116
1826	32717	3098
1827	32734	3080
1828	32753	3062
1829	32771	3044
1830	32787	3026
1831	32805	3008
1832	32822	2990
1833	32839	2972
1834	32857	2954
1835	32875	2936
1836	32894	2918
1837	32911	2900
1838	32928	2882
1839	32945	2864
1840	32962	2846
1841	32978	2828
1842	32995	2810
1843	33012	2792
1844	33030	2774
1845	33048	2756
1846	33064	2738
1847	33081	2721
1848	33099	2703
1849	33116	2685
1850	33132	2667
1851	33148	2649
1852	33165	2631
1853	33182	2613
1854	33198	2595
1855	33215	2577
1856	33236	2559
1857	33253	2541
1858	33270	2523
1859	33289	2505
1860	33310	2487
1861	33328	2470
1862	33345	2452
1863	33362	2434
1864	33379	2416
1865	33396	2398
1866	33413	2380
1867	33431	2362
1868	33448	2344
1869	33465	2326
1870	33482	2308
1871	33505	2290
1872	33526	2273
1873	33545	2255
1874	33561	2237
1875	33578	2219
1876	33595	2201
1877	33612	2183
1878	33630	2165
1879	33647	2147
1880	33664	2129
1881	33685	2112
1882	33702	2094
1883	33719	2076
1884	33735	2058
1885	33751	2040
1886	33768	2022
1887	33784	2004
1888	33800	1986
1889	33817	1968
1890	33834	1950
1891	33850	1932
1892	33867	1914
1893	33883	1896
1894	33899	1878
1895	33916	1860
1896	33933	1842
1897	33950	1824
1898	33967	1806
1899	33983	1788
1900	34001	1770
1901	34017	1752
1902	34034	1734
1903	34051	1716
1904	34069	1699
1905	34087	1681
1906	34106	1663
1907	34123	1645
1908	34141	1627
1909	34157	1609
1910	34173	1591
1911	34190	1573
1912	34206	1555
1913	34224	1537
1914	34240	1519
1915	34256	1501
1916	34272	1483
1917	34288	1465
1918	34304	1447
1919	34321	1430
1920	34337	1412
1921	34354	1394
1922	34371	1376
1923	34388	1358
1924	34406	1340
1925	34425	1322
1926	34441	1304
1927	34458	1286
1928	34475	1268
1929	34497	1251
1930	34514	1233
1931	34531	1215
1932	34548	1197
1933	34565	1179
1934	34583	1161
1935	34600	1143
1936	34618	1125
1937	34636	1108
1938	34652	1090
1939	34668	1072
1940	34685	1054
1941	34702	1036
1942	34718	1018
1943	34735	1000
1944	34753	982
1945	34770	964
1946	34787	946
1947	34805	929
1948	34822	911
1949	34837	893
1950	34855	875
1951	34871	857
1952	34892	839
1953	34909	821
1954	34925	803
1955	34941	786
1956	34958	768
1957	34975	750
1958	34992	732
1959	35009	714
1960	35026	696
1961	35042	678
1962	35059	660
1963	35076	642
1964	35093	625
1965	35110	607
1966	35127	589
1967	35144	571
1968	35160	553
1969	35177	535
1970	35193	517
1971	35210	499
1972	35231	482
1973	35250	464
1974	35267	446
1975	35287	428
1976	35305	410
1977	35321	392
1978	35338	374
1979	35355	357
1980	35371	339
1981	35388	321
1982	35405	303
1983	35423	285
1984	35440	267
1985	35457	249
1986	35474	232
1987	35492	214
1988	35509	196
1989	35525	178
1990	35544	160
1991	35564	142
1992	35582	124
1993	35600	107
1994	35617	89
1995	35634	71
1996	35650	53
1997	35668	35
1998	35691	17
1999	35708	0
